"Estacao";"Data";"Hora";"Precipitacao";"TempMaxima";"TempMinima";"Insolacao";"Evaporacao.Piche";"Temp.Comp.Media";"Umidade.Relativa.Media";"Velocidade.do.Vento.Media";"X";"estacao";"lat";"long";"alt"
82989;"11/09/1997";0;NA;34;NA;NA;8,5;26,14;58,25;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/09/1997";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/09/1997";0;NA;29,5;NA;7,6;5,7;22,64;78;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/09/1997";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/09/1997";0;NA;29;NA;9,5;4,3;22,62;72,5;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/09/1997";1200;0;NA;18,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/09/1997";0;NA;29;NA;6,3;8,4;22,28;71,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/09/1997";1200;0;NA;17,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/09/1997";0;NA;30,2;NA;10,5;1,6;23,5;66,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/09/1997";1200;0;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/09/1997";0;NA;31;NA;9,9;5,1;22,98;63,75;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/09/1997";1200;0;NA;18,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/09/1997";0;NA;29;NA;10,5;6,6;21,74;74,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/09/1997";1200;0;NA;16;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/09/1997";0;NA;29,6;NA;10,8;4,5;22,74;65;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/09/1997";1200;0;NA;17;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/09/1997";0;NA;31,6;NA;11;5;23,74;62,75;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/09/1997";1200;0;NA;18,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/09/1997";0;NA;30;NA;10,6;5,6;23,14;67;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/09/1997";1200;0;NA;17,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/09/1997";0;NA;30,6;NA;10,5;6,4;24,3;63,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/09/1997";1200;0;NA;18,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/09/1997";0;NA;33,4;NA;10,9;6,5;25,54;65,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/09/1997";1200;0;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/09/1997";0;NA;33;NA;10,5;6;24,98;68,75;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/09/1997";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/09/1997";0;NA;30;NA;10,4;6,2;23,68;66,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/09/1997";1200;0;NA;18,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/09/1997";0;NA;29,6;NA;11;6;23,02;65,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/09/1997";1200;0;NA;18;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/09/1997";0;NA;30,6;NA;10,2;6;23,9;71,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/09/1997";1200;0;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/09/1997";0;NA;29,6;NA;9,8;6,5;22,42;65;7;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/09/1997";1200;0;NA;18;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/09/1997";0;NA;29,4;NA;9,1;6,5;22,5;69,25;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/09/1997";1200;0;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/09/1997";0;NA;30,6;NA;10,4;6;23,26;68;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/09/1997";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/09/1997";0;NA;32,3;NA;11,1;6,5;24,6;59,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/09/1997";1200;0;NA;18;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/10/1997";0;NA;32,6;NA;11;7,5;24,7;60;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/10/1997";1200;0;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/10/1997";0;NA;34,2;NA;10,4;7,6;25,9;53,75;1;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/10/1997";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/10/1997";0;NA;36;NA;10;8,4;27,42;54,5;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/10/1997";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/10/1997";0;NA;30,8;NA;8;7,6;24,38;70,5;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/10/1997";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/10/1997";0;NA;29,3;NA;5,7;5,9;23,36;68;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/10/1997";1200;0;NA;20,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/10/1997";0;NA;29,6;NA;9,1;5,4;23,9;72;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/10/1997";1200;0;NA;21,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/10/1997";0;NA;30;NA;8,9;6,5;23,66;70;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/10/1997";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/10/1997";0;NA;29,6;NA;9,1;5,9;22,94;70,75;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/10/1997";1200;0;NA;20,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/10/1997";0;NA;29,2;NA;7,5;4,6;22,22;76,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/10/1997";1200;3;NA;18,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/10/1997";0;NA;30;NA;8,9;4,7;23,4;70,25;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/10/1997";1200;0;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/10/1997";0;NA;30,4;NA;9,9;5,3;23,54;67,75;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/10/1997";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/10/1997";0;NA;30,2;NA;10,3;6,4;24,06;62,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/10/1997";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/10/1997";0;NA;32,7;NA;11;6;23,96;68;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/10/1997";1200;0;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/10/1997";0;NA;32,5;NA;10,6;6,4;24,82;66,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/10/1997";1200;0;NA;19,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/10/1997";0;NA;32;NA;10;5,6;24,7;67,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/10/1997";1200;0;NA;21,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/10/1997";0;NA;34,3;NA;11;6,5;26,84;54,25;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/10/1997";1200;0;NA;20,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/10/1997";0;NA;35,6;NA;11;8;28,22;59;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/10/1997";1200;0;NA;22,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/10/1997";0;NA;30,6;NA;2,5;7;25,74;70,75;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/10/1997";1200;0;NA;22,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/10/1997";0;NA;30,6;NA;7,7;4,5;24,18;69,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/10/1997";1200;0;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/10/1997";0;NA;32,3;NA;10,5;5,7;24,44;63,75;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/10/1997";1200;0;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/10/1997";0;NA;31,2;NA;8,9;5,8;24,06;67,75;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/10/1997";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/10/1997";0;NA;32,7;NA;10,2;6,2;25,54;61,75;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/10/1997";1200;0;NA;19,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/10/1997";0;NA;33,6;NA;10,7;7;26,46;56,75;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/10/1997";1200;0;NA;21,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/10/1997";0;NA;35;NA;11,1;8,5;26,94;61;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/10/1997";1200;0;NA;22;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/10/1997";0;NA;33,6;NA;10,3;7;26,46;61,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/10/1997";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/10/1997";0;NA;34,2;NA;10,6;6,5;27,34;52,5;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/10/1997";1200;0;NA;21,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/10/1997";0;NA;34,4;NA;10,9;8;27,34;59,5;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/10/1997";1200;0;NA;22,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/10/1997";0;NA;34,7;NA;11;6,5;26,72;55,75;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/10/1997";1200;0;NA;20,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/10/1997";0;NA;32;NA;9,5;7;25,34;65;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/10/1997";1200;0;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/10/1997";0;NA;32,6;NA;11;7,3;25,42;57;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/10/1997";1200;0;NA;21;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/10/1997";0;NA;32,4;NA;11,3;8,2;23,76;68,75;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/10/1997";1200;0;NA;19,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/11/1997";0;NA;31,5;NA;8,5;7,7;24,62;66,25;6,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/11/1997";1200;0;NA;20,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/11/1997";0;NA;32;NA;10;6,8;24,06;61,25;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/11/1997";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/11/1997";0;NA;31,5;NA;8,5;7,2;24,6;60,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/11/1997";1200;0;NA;21,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/11/1997";0;NA;31,6;NA;9,8;6,5;24,1;60,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/11/1997";1200;0;NA;19,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/11/1997";0;NA;32;NA;9,5;6,5;24,76;64,75;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/11/1997";1200;0;NA;21,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/11/1997";0;NA;31;NA;7,1;6,5;23,62;75;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/11/1997";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/11/1997";0;NA;32,1;NA;9,4;7,3;24,38;63,25;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/11/1997";1200;0;NA;19,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/11/1997";0;NA;32,4;NA;10;8,2;25,1;NA;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/11/1997";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/11/1997";0;NA;34;NA;9,9;9,4;25,86;53,5;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/11/1997";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/11/1997";0;NA;34,6;NA;10,3;8,5;27,42;NA;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/11/1997";1200;0;NA;23;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/11/1997";0;NA;34,6;NA;8,6;7,6;26,82;57,5;1,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/11/1997";1200;0;NA;22,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/11/1997";0;NA;32;NA;0;6,4;26,06;65,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/11/1997";1200;0;NA;21,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/11/1997";0;NA;30,2;NA;1,3;4,9;24,72;NA;1;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/11/1997";1200;1,5;NA;22,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/11/1997";0;NA;25;NA;0;3,6;23,02;71;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/11/1997";1200;4,9;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/11/1997";0;NA;31,9;NA;9;7,4;24,48;62;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/11/1997";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/11/1997";0;NA;31,6;NA;0;7,1;24,46;64,5;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/11/1997";1200;0;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/11/1997";0;NA;31,3;NA;9,4;7;24,52;62,75;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/11/1997";1200;0;NA;20,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/11/1997";0;NA;32,4;NA;0;6,5;24,58;NA;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/11/1997";1200;0;NA;18,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/11/1997";0;NA;32,8;NA;8,3;5,8;25,74;69,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/11/1997";1200;0;NA;22,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/11/1997";0;NA;31;NA;7,7;4,9;24,7;72,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/11/1997";1200;0,6;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/11/1997";0;NA;30,4;NA;9,3;6;24,74;NA;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/11/1997";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/11/1997";0;NA;31;NA;9,3;5,6;24,06;69,5;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/11/1997";1200;0;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/11/1997";0;NA;31,4;NA;10,7;5,3;24,5;63;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/11/1997";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/11/1997";0;NA;32;NA;8,3;6,2;24,7;NA;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/11/1997";1200;0;NA;20,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/11/1997";0;NA;32,8;NA;10,3;5,6;26,08;60,5;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/11/1997";1200;0;NA;20,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/11/1997";0;NA;32,6;NA;9,7;6,3;25,6;64,25;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/11/1997";1200;0;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/11/1997";0;NA;32,6;NA;9,1;5,9;25,62;63,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/11/1997";1200;0;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/11/1997";0;NA;32;NA;7,4;6,3;26,3;67;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/11/1997";1200;0;NA;22,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/11/1997";0;NA;34;NA;10,3;5,5;27,26;NA;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/11/1997";1200;0;NA;22;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/11/1997";0;NA;34;NA;9,7;7;27,02;NA;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/11/1997";1200;0;NA;22;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/12/1997";0;NA;35;NA;8,1;5,7;27,52;57,5;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/12/1997";1200;0;NA;21,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/12/1997";0;NA;34,4;NA;6,5;7,5;27,7;NA;3,866667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/12/1997";1200;0;NA;22,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/12/1997";0;NA;34,8;NA;10,3;7,9;28,2;52,5;1,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/12/1997";1200;0;NA;23;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/12/1997";0;NA;35,6;NA;10,3;9,1;28,22;57,25;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/12/1997";1200;0;NA;22,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/12/1997";0;NA;35,6;NA;11,5;9,1;28,46;NA;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/12/1997";1200;0;NA;22,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/12/1997";0;NA;35;NA;11,2;10,4;27,34;58,75;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/12/1997";1200;0;NA;23;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/12/1997";0;NA;33,5;NA;11,2;8,8;25,84;56,25;5,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/12/1997";1200;0;NA;20,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/12/1997";0;NA;32,4;NA;10,3;8,7;25,1;63,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/12/1997";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/12/1997";0;NA;34,4;NA;11,3;8,2;26,08;54;2,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/12/1997";1200;0;NA;19,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/12/1997";0;NA;35;NA;11,3;7,5;26,62;62,25;3,666667;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/12/1997";1200;0;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/12/1997";0;NA;33,2;NA;10,6;8,3;26,86;59,5;4,333333;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/12/1997";1200;0;NA;22,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
